Id,Course,RaceDate,RaceTime,Race,Type,Class,AgeLimit,Prize,Ran,Distance,Yards,Going,Limit,WinTime,Seconds,FPos,DstBtn,TotalBtn,CardNo,HorseName,Draw,Sp,Age,Stone,Lbs,WeightLBS,Favs,Aid,Trainer,Jockey,Allow,OR,Comments
44659141,"Dundalk (IRE)","04/08/22 00:00:00","12/30/99 19:50:00","Irish Stallion Farms EBF Median Auction Maiden",,,"3YO plus",9600,9,"7f",1540,"Standard (AW - Polytrack)",,"1m 25.85s",85.84999999999999,"1",,0,5,"Fiach Mchugh",4,3.333333333,3,9,8,134,,,"A Slattery","A J Slattery",,84,"tracked leaders, 4th halfway, ridden in 2nd 2f out, stayed on to press leader closing stages, led close home"
44659141,"Dundalk (IRE)","04/08/22 00:00:00","12/30/99 19:50:00","Irish Stallion Farms EBF Median Auction Maiden",,,"3YO plus",9600,9,"7f",1540,"Standard (AW - Polytrack)",,"1m 25.85s",85.84999999999999,"2","½",0.5,10,"Honey Girl",2,2,3,9,3,129,"2Fav",,"H de Bromhead","C D Hayes",,,"soon disputed, tracked leader after 1f, 2nd halfway, led 2 1/2f out, ridden 2f out, asserted over 1f out, strongly pressed closing stages and headed close home"
44659141,"Dundalk (IRE)","04/08/22 00:00:00","12/30/99 19:50:00","Irish Stallion Farms EBF Median Auction Maiden",,,"3YO plus",9600,9,"7f",1540,"Standard (AW - Polytrack)",,"1m 25.85s",85.84999999999999,"3","8½",9,9,"Circles",3,16,3,9,0,126,,,"Anthony McCann","D E Sheehy",3,,"held up, ridden and progress on outer 2f out, 4th 1 1/2f out, no impression in 3rd 1f out, kept on one pace final furlong"
44659141,"Dundalk (IRE)","04/08/22 00:00:00","12/30/99 19:50:00","Irish Stallion Farms EBF Median Auction Maiden",,,"3YO plus",9600,9,"7f",1540,"Standard (AW - Polytrack)",,"1m 25.85s",85.84999999999999,"4","1",10,8,"Together Aclaim",10,1.25,3,9,8,134,"Fav",,"G P Cromwell","G F Carroll",,80,"held up early, soon mid-division, 5th halfway, ridden into 3rd 2f out, no extra in 4th 1f out, kept on one pace"
44659141,"Dundalk (IRE)","04/08/22 00:00:00","12/30/99 19:50:00","Irish Stallion Farms EBF Median Auction Maiden",,,"3YO plus",9600,9,"7f",1540,"Standard (AW - Polytrack)",,"1m 25.85s",85.84999999999999,"5","1¾",11.75,2,"Whosegottheshekles",8,300,5,10,7,147,,"h1","Miss McLoughlin","W J Lee",,45,"tracked leaders, 3rd halfway, ridden towards outer over 2f out, no extra over 1f out"
44659141,"Dundalk (IRE)","04/08/22 00:00:00","12/30/99 19:50:00","Irish Stallion Farms EBF Median Auction Maiden",,,"3YO plus",9600,9,"7f",1540,"Standard (AW - Polytrack)",,"1m 25.85s",85.84999999999999,"6","3½",15.25,6,"French Rescue",5,125,3,9,8,134,,"t","J Geoghegan","S B Kelly",,,"held up in rear, ridden to close 2f out, moderate 6th 1f out, kept on one pace"
44659141,"Dundalk (IRE)","04/08/22 00:00:00","12/30/99 19:50:00","Irish Stallion Farms EBF Median Auction Maiden",,,"3YO plus",9600,9,"7f",1540,"Standard (AW - Polytrack)",,"1m 25.85s",85.84999999999999,"7","3¼",18.5,4,"Carslake",1,16,3,9,8,134,,,"K Prendergast","G P Halpin",,,"held up, ridden and no impression 2f out, kept on one pace"
44659141,"Dundalk (IRE)","04/08/22 00:00:00","12/30/99 19:50:00","Irish Stallion Farms EBF Median Auction Maiden",,,"3YO plus",9600,9,"7f",1540,"Standard (AW - Polytrack)",,"1m 25.85s",85.84999999999999,"8","2¼",20.75,7,"Military Crown",6,66,3,9,8,134,,"h","J McAuley","S Foley",,,"led briefly, soon restrained and held up, ran freely early, ridden and no impression 2f out"
44659141,"Dundalk (IRE)","04/08/22 00:00:00","12/30/99 19:50:00","Irish Stallion Farms EBF Median Auction Maiden",,,"3YO plus",9600,9,"7f",1540,"Standard (AW - Polytrack)",,"1m 25.85s",85.84999999999999,"9","17",37.75,3,"La Valeureuse",7,50,4,10,2,142,,,"Mrs S Dawson","James J Doyle",,,"soon disputed, led after 1f, ridden and headed 2 1/2f out, no extra 2f out, weakened"
44659142,"Dundalk (IRE)","04/08/22 00:00:00","12/30/99 20:20:00","Find Us On Facebook @dundalkstadium Handicap",,,"3YO plus",6300,10,"7f",1540,"Standard (AW - Polytrack)",65,"1m 25.83s",85.83,"1",,0,1,"Macadams Rock",2,3.5,4,10,2,142,"2Fav","t","Miss McLoughlin","W J Lee",,64,"mid-division early, towards rear halfway, switched left and progress 2f out, ridden to dispute 1 1/2f out, led over 1f out, soon veered right, kept on well to assert closing stages"
44659142,"Dundalk (IRE)","04/08/22 00:00:00","12/30/99 20:20:00","Find Us On Facebook @dundalkstadium Handicap",,,"3YO plus",6300,10,"7f",1540,"Standard (AW - Polytrack)",65,"1m 25.83s",85.83,"2","1¾",1.75,11,"Kaswarah",10,18,4,8,13,125,,,"P J Hassett","R P Whelan",,47,"tracked leaders, 4th halfway, travelled well to challenge towards outer 1 1/2f out, ridden 1f out, soon bumped, no extra in 2nd closing stages, kept on same pace"
44659142,"Dundalk (IRE)","04/08/22 00:00:00","12/30/99 20:20:00","Find Us On Facebook @dundalkstadium Handicap",,,"3YO plus",6300,10,"7f",1540,"Standard (AW - Polytrack)",65,"1m 25.83s",85.83,"3","1½",3.25,4,"Ellabella",12,2.75,4,9,3,129,"Fav","t   p","Andrew McNamara","J Kearney",7,58,"tracked leaders on outer, disputed after 1 1/2f, led after 2f, ridden and joined 1 1/2f out, headed over 1f out, slightly hampered under 1f out, kept on same pace closing stages"
44659142,"Dundalk (IRE)","04/08/22 00:00:00","12/30/99 20:20:00","Find Us On Facebook @dundalkstadium Handicap",,,"3YO plus",6300,10,"7f",1540,"Standard (AW - Polytrack)",65,"1m 25.83s",85.83,"4","½",3.75,2,"Barrys Rock",3,4,7,9,11,137,,,"A Mullins","L T McAteer",3,62,"held up towards rear, ridden on outer 2f out, kept on inside final furlong"
44659142,"Dundalk (IRE)","04/08/22 00:00:00","12/30/99 20:20:00","Find Us On Facebook @dundalkstadium Handicap",,,"3YO plus",6300,10,"7f",1540,"Standard (AW - Polytrack)",65,"1m 25.83s",85.83,"5","2½",6.25,5,"Designer Cailin",11,18,4,9,5,131,,"h","P Martin","M P Sheehy",3,56,"tracked leaders, 2nd halfway, ridden to challenge 1 1/2f out, under pressure in 3rd 1f out, kept on one pace final furlong"
44659142,"Dundalk (IRE)","04/08/22 00:00:00","12/30/99 20:20:00","Find Us On Facebook @dundalkstadium Handicap",,,"3YO plus",6300,10,"7f",1540,"Standard (AW - Polytrack)",65,"1m 25.83s",85.83,"6","nk",6.45,12,"Sir Dotti",9,8,5,8,3,115,,"t   h","J C McConnell","Kyanna Van Buuren",10,47,"slowly into stride and rear, ridden and closer on inner 2f out, under pressure in 5th 1f out, kept on one pace final furlong"
44659142,"Dundalk (IRE)","04/08/22 00:00:00","12/30/99 20:20:00","Find Us On Facebook @dundalkstadium Handicap",,,"3YO plus",6300,10,"7f",1540,"Standard (AW - Polytrack)",65,"1m 25.83s",85.83,"7","shd",6.5,7,"Caesars Comet",6,28,8,8,11,123,,"v","J McAuley","D J Gilligan",10,55,"mid-division, ridden and no impression on leaders 1 1/2f out, kept on one pace"
44659142,"Dundalk (IRE)","04/08/22 00:00:00","12/30/99 20:20:00","Find Us On Facebook @dundalkstadium Handicap",,,"3YO plus",6300,10,"7f",1540,"Standard (AW - Polytrack)",65,"1m 25.83s",85.83,"8","1½",8,9,"Chica Power",8,10,4,9,4,130,,"p","Ciaran M Murphy","G M Ryan",,52,"tracked leaders, 5th halfway, ridden and no extra 2f out"
44659142,"Dundalk (IRE)","04/08/22 00:00:00","12/30/99 20:20:00","Find Us On Facebook @dundalkstadium Handicap",,,"3YO plus",6300,10,"7f",1540,"Standard (AW - Polytrack)",65,"1m 25.83s",85.83,"9","1½",9.5,10,"Nigg Bay",7,20,8,9,2,128,,"t   v","M Kelly","M A Enright",,50,"held up, ridden and no impression 1 1/2f out, soon no extra"
44659142,"Dundalk (IRE)","04/08/22 00:00:00","12/30/99 20:20:00","Find Us On Facebook @dundalkstadium Handicap",,,"3YO plus",6300,10,"7f",1540,"Standard (AW - Polytrack)",65,"1m 25.83s",85.83,"10","3",12.5,6,"Alice Milligan",4,7.5,6,9,7,133,,"t","J McAuley","S Foley",,55,"soon led, joined after 1 1/2f, headed after 2f, ridden in 3rd 3f out, no extra 1 1/2f out"
44660101,"Aintree","04/09/22 00:00:00","12/30/99 13:45:00","EFT Construction Handicap Hurdle (Grade 3) (GBB Race)","h",1,"4YO plus",42202,21,"3m 149y",5429,"Good to Soft (Good in places)",,"6m 7.54s",367.54,"1",,0,19,"Party Business",,5.5,6,10,7,147,,,"Ian Williams","C J Todd",3,132,"towards rear, pushed along after 8th, headway after 4 out, led 3 out, edged right after 2 out, hard pressed last, stayed on, holding 2nd towards finish"
44660101,"Aintree","04/09/22 00:00:00","12/30/99 13:45:00","EFT Construction Handicap Hurdle (Grade 3) (GBB Race)","h",1,"4YO plus",42202,21,"3m 149y",5429,"Good to Soft (Good in places)",,"6m 7.54s",367.54,"2","¾",0.75,9,"Ilikedwayurthinkin",,16,8,11,1,155,,,"G P Cromwell","M P Walsh",,137,"held up in mid-division, headway after 4 out, went 2nd 2 out, every chance last, stayed on, held towards finish"
44660101,"Aintree","04/09/22 00:00:00","12/30/99 13:45:00","EFT Construction Handicap Hurdle (Grade 3) (GBB Race)","h",1,"4YO plus",42202,21,"3m 149y",5429,"Good to Soft (Good in places)",,"6m 7.54s",367.54,"3","12",12.75,6,"Mill Green",,18,10,11,4,158,,,"N J Henderson","Nico de Boinville",,140,"mid-division, mistake 6th, headway before 3 out, 3rd from 2 out, no impression on front pair, kept on"
44660101,"Aintree","04/09/22 00:00:00","12/30/99 13:45:00","EFT Construction Handicap Hurdle (Grade 3) (GBB Race)","h",1,"4YO plus",42202,21,"3m 149y",5429,"Good to Soft (Good in places)",,"6m 7.54s",367.54,"4","4",16.75,1,"Beauport",,10,6,11,9,163,,,"N A Twiston-Davies","J Nailor",3,148,"mid-division, headway 7th, not clear run bend and lost place before 3 out, effort approaching 2 out, went 4th and edged left before mistake last, kept on, no impression"
44660101,"Aintree","04/09/22 00:00:00","12/30/99 13:45:00","EFT Construction Handicap Hurdle (Grade 3) (GBB Race)","h",1,"4YO plus",42202,21,"3m 149y",5429,"Good to Soft (Good in places)",,"6m 7.54s",367.54,"5","11",27.75,13,"Coeur Serein",,33,8,10,13,153,,"b","Jonjo ONeill","Jonjo ONeill Jr.",,135,"held up in rear, headway after 4 out, chasing leaders 3 out, weakened before last"
44660101,"Aintree","04/09/22 00:00:00","12/30/99 13:45:00","EFT Construction Handicap Hurdle (Grade 3) (GBB Race)","h",1,"4YO plus",42202,21,"3m 149y",5429,"Good to Soft (Good in places)",,"6m 7.54s",367.54,"6","6",33.75,16,"Serious Charges",,4.5,5,10,11,151,"JFav",,"A J Honeyball","Rex Dingle",,133,"mid-division, effort before 3 out, chasing leaders 3 out, no impression, weakened approaching last"
44660101,"Aintree","04/09/22 00:00:00","12/30/99 13:45:00","EFT Construction Handicap Hurdle (Grade 3) (GBB Race)","h",1,"4YO plus",42202,21,"3m 149y",5429,"Good to Soft (Good in places)",,"6m 7.54s",367.54,"7","2",35.75,7,"Saint Doroux (FR)",,33,6,10,11,151,,"t","S R B Crawford","Mr Ben Bromley",7,140,"slowly into stride, soon mid-division, closed from 5th, ridden approaching 3 out, held 2 out, weakened before last"
44660101,"Aintree","04/09/22 00:00:00","12/30/99 13:45:00","EFT Construction Handicap Hurdle (Grade 3) (GBB Race)","h",1,"4YO plus",42202,21,"3m 149y",5429,"Good to Soft (Good in places)",,"6m 7.54s",367.54,"8","nk",35.95,3,"Jai Froid",,33,9,11,7,161,,"v","L J Morgan","Adam Wedge",,143,"chased leaders, jumped right 5th, outpaced after 4 out, rallied approaching next, no extra before 2 out"
44660101,"Aintree","04/09/22 00:00:00","12/30/99 13:45:00","EFT Construction Handicap Hurdle (Grade 3) (GBB Race)","h",1,"4YO plus",42202,21,"3m 149y",5429,"Good to Soft (Good in places)",,"6m 7.54s",367.54,"9","7½",43.45,15,"Remastered",,7.5,9,10,11,151,,"t","D Pipe","T Scudamore",,133,"held up in touch, went 2nd before 8th, not fluent next, led after 4 out, headed 3 out, weakened before last"
44660101,"Aintree","04/09/22 00:00:00","12/30/99 13:45:00","EFT Construction Handicap Hurdle (Grade 3) (GBB Race)","h",1,"4YO plus",42202,21,"3m 149y",5429,"Good to Soft (Good in places)",,"6m 7.54s",367.54,"10","1½",44.95,11,"Whatsnotoknow",,28,7,11,0,154,,"t","M F Morris","D J OKeeffe",,136,"disputing lead 1st, chased leaders, every chance before 3 out, no impression from 2 out"
44660101,"Aintree","04/09/22 00:00:00","12/30/99 13:45:00","EFT Construction Handicap Hurdle (Grade 3) (GBB Race)","h",1,"4YO plus",42202,21,"3m 149y",5429,"Good to Soft (Good in places)",,"6m 7.54s",367.54,"11","½",45.45,8,"Winter Fog",,4.5,8,11,3,157,"JFav","h","Emmet Mullins","P Townend",,139,"mid-division, ridden towards rear after 4 out, headway approaching 3 out, no impression when mistake 2 out, well behind and jumped right last"
44660101,"Aintree","04/09/22 00:00:00","12/30/99 13:45:00","EFT Construction Handicap Hurdle (Grade 3) (GBB Race)","h",1,"4YO plus",42202,21,"3m 149y",5429,"Good to Soft (Good in places)",,"6m 7.54s",367.54,"12","3",48.45,4,"Christopher Wood",,33,7,11,6,160,,,"Miss V Williams","Harry Bannister",,142,"chased leaders, ridden and lost place before 9th, well beaten approaching 3 out"
44660101,"Aintree","04/09/22 00:00:00","12/30/99 13:45:00","EFT Construction Handicap Hurdle (Grade 3) (GBB Race)","h",1,"4YO plus",42202,21,"3m 149y",5429,"Good to Soft (Good in places)",,"6m 7.54s",367.54,"13","3¼",51.7,22,"Pounding Poet",,12,6,10,6,146,,,"Tom Lacey","Stan Sheppard",,128,"rear of mid-division, weakened 3 out"
44660101,"Aintree","04/09/22 00:00:00","12/30/99 13:45:00","EFT Construction Handicap Hurdle (Grade 3) (GBB Race)","h",1,"4YO plus",42202,21,"3m 149y",5429,"Good to Soft (Good in places)",,"6m 7.54s",367.54,"14","11",62.7,10,"If The Cap Fits",,12,10,11,1,155,,"b","Harry Fry","D A Jacob",,137,"mistake 1st, rear of mid-division, ridden after 7th, well beaten from 9th, tailed off"
44660101,"Aintree","04/09/22 00:00:00","12/30/99 13:45:00","EFT Construction Handicap Hurdle (Grade 3) (GBB Race)","h",1,"4YO plus",42202,21,"3m 149y",5429,"Good to Soft (Good in places)",,"6m 7.54s",367.54,"F",,,5,"Dans Le Vent (FR)",,12,9,11,2,156,,,"Evan Williams","Isabel Williams",3,141,"fell 1st"
44660101,"Aintree","04/09/22 00:00:00","12/30/99 13:45:00","EFT Construction Handicap Hurdle (Grade 3) (GBB Race)","h",1,"4YO plus",42202,21,"3m 149y",5429,"Good to Soft (Good in places)",,"6m 7.54s",367.54,"PU",,,12,"Emitom",,40,8,10,13,153,,,"W Greatrex","Rachael Blackmore",,135,"in touch in mid-division, struggling after 7th, behind when pulled up before next"
44660101,"Aintree","04/09/22 00:00:00","12/30/99 13:45:00","EFT Construction Handicap Hurdle (Grade 3) (GBB Race)","h",1,"4YO plus",42202,21,"3m 149y",5429,"Good to Soft (Good in places)",,"6m 7.54s",367.54,"PU",,,14,"Whirling Dervish",,150,7,10,11,151,,"t   p","J F Levins","R A Doyle",,133,"towards rear, pushed along after 4th, ridden in last after 7th, well behind 4 out, blundered 2 out, pulled up before last"
44660101,"Aintree","04/09/22 00:00:00","12/30/99 13:45:00","EFT Construction Handicap Hurdle (Grade 3) (GBB Race)","h",1,"4YO plus",42202,21,"3m 149y",5429,"Good to Soft (Good in places)",,"6m 7.54s",367.54,"PU",,,17,"The Cob",,66,8,10,10,150,,"b1","Ben Pauling","Kielan Woods",,132,"chased leaders, weakened before 4 out, pulled up before 3 out"
44660101,"Aintree","04/09/22 00:00:00","12/30/99 13:45:00","EFT Construction Handicap Hurdle (Grade 3) (GBB Race)","h",1,"4YO plus",42202,21,"3m 149y",5429,"Good to Soft (Good in places)",,"6m 7.54s",367.54,"PU",,,18,"Flash The Steel",,50,10,10,10,150,,"t","D Skelton","Harry Skelton",,132,"always towards rear, well behind before 3 out, pulled up before 2 out"
44660101,"Aintree","04/09/22 00:00:00","12/30/99 13:45:00","EFT Construction Handicap Hurdle (Grade 3) (GBB Race)","h",1,"4YO plus",42202,21,"3m 149y",5429,"Good to Soft (Good in places)",,"6m 7.54s",367.54,"PU",,,20,"Bushypark",,200,8,10,10,150,,,"P A Kirby","Thomas Dowson",,132,"led until 2nd, prominent, weakened from 8th, behind 4 out, soon pulled up"
44660101,"Aintree","04/09/22 00:00:00","12/30/99 13:45:00","EFT Construction Handicap Hurdle (Grade 3) (GBB Race)","h",1,"4YO plus",42202,21,"3m 149y",5429,"Good to Soft (Good in places)",,"6m 7.54s",367.54,"PU",,,21,"Master Debonair",,33,8,10,9,149,,"t   p1","Harry Fry","S Bowen",,131,"led 2nd, headed after 4 out, soon beaten, pulled up before 2 out"
44660102,"Aintree","04/09/22 00:00:00","12/30/99 14:25:00","Betway Mersey Novices' Hurdle (Grade 1) (GBB Race)","h",1,"4YO plus",56270,12,"2m 4f",4400,"Good to Soft (Good in places)",,"4m 55.21s",295.21,"1",,0,10,"Three Stripe Life",,2.5,6,11,4,158,"Fav",,"G Elliott","D N Russell",,150,"travelled well, chased leaders, steadied after 2nd, closed after 5th, led 3 out, in command from last, stayed on well"
44660102,"Aintree","04/09/22 00:00:00","12/30/99 14:25:00","Betway Mersey Novices' Hurdle (Grade 1) (GBB Race)","h",1,"4YO plus",56270,12,"2m 4f",4400,"Good to Soft (Good in places)",,"4m 55.21s",295.21,"2","4¾",4.75,6,"Might I",,16,6,11,4,158,,,"Harry Fry","S Bowen",,135,"held up in rear, headway 3 out, chased winner 2 out, mistake last, no impression on winner, kept on"
44660102,"Aintree","04/09/22 00:00:00","12/30/99 14:25:00","Betway Mersey Novices' Hurdle (Grade 1) (GBB Race)","h",1,"4YO plus",56270,12,"2m 4f",4400,"Good to Soft (Good in places)",,"4m 55.21s",295.21,"3","3¾",8.5,8,"North Lodge",,5.5,5,11,4,158,,,"A King","Adrian Heskin",,143,"held up on inside, still towards rear before 3 out, stayed on from 2 out, went 3rd flat, no impression on winner"
44660102,"Aintree","04/09/22 00:00:00","12/30/99 14:25:00","Betway Mersey Novices' Hurdle (Grade 1) (GBB Race)","h",1,"4YO plus",56270,12,"2m 4f",4400,"Good to Soft (Good in places)",,"4m 55.21s",295.21,"4","13",21.5,7,"Nells Son",,28,7,11,4,158,,,"N G Richards","Danny McMenamin",,139,"mid-division, closed 4th, not fluent 7th, chasing leaders 3 out, weakened before last, left 4th flat"
44660102,"Aintree","04/09/22 00:00:00","12/30/99 14:25:00","Betway Mersey Novices' Hurdle (Grade 1) (GBB Race)","h",1,"4YO plus",56270,12,"2m 4f",4400,"Good to Soft (Good in places)",,"4m 55.21s",295.21,"5","4½",26,13,"Saint Riquier (FR)",,250,4,10,8,148,,"p","Ian Williams","T Scudamore",,120,"prominent early, chased leaders, lost place before 6th, closed next, outpaced before 3 out, well held after, plugged on from last, left 5th flat"
44660102,"Aintree","04/09/22 00:00:00","12/30/99 14:25:00","Betway Mersey Novices' Hurdle (Grade 1) (GBB Race)","h",1,"4YO plus",56270,12,"2m 4f",4400,"Good to Soft (Good in places)",,"4m 55.21s",295.21,"6","2¾",28.75,3,"Good Risk At All (FR)",,5.5,6,11,4,158,,,"Sam Thomas","Sam Twiston-Davies",,137,"tracked leaders, went 2nd 3rd, every chance 3 out, soon beaten, weakened next"
44660102,"Aintree","04/09/22 00:00:00","12/30/99 14:25:00","Betway Mersey Novices' Hurdle (Grade 1) (GBB Race)","h",1,"4YO plus",56270,12,"2m 4f",4400,"Good to Soft (Good in places)",,"4m 55.21s",295.21,"7","12",40.75,2,"Colonel Mustard (FR)",,12,7,11,4,158,,"h1","Mrs Fowler","C J Orr",,143,"mid-division on outside, headway before 6th, every chance 3 out, weakened before next"
44660102,"Aintree","04/09/22 00:00:00","12/30/99 14:25:00","Betway Mersey Novices' Hurdle (Grade 1) (GBB Race)","h",1,"4YO plus",56270,12,"2m 4f",4400,"Good to Soft (Good in places)",,"4m 55.21s",295.21,"F",,,1,"Captain Conby",,80,5,11,4,158,,,"E Sheehy","K C Sexton",,137,"held up towards rear, mistake 4th, headway on outside approaching 3 out, chasing leaders but ridden along when fell 2 out"
44660102,"Aintree","04/09/22 00:00:00","12/30/99 14:25:00","Betway Mersey Novices' Hurdle (Grade 1) (GBB Race)","h",1,"4YO plus",56270,12,"2m 4f",4400,"Good to Soft (Good in places)",,"4m 55.21s",295.21,"PU",,,4,"Great Heartjac (FR)",,200,7,11,4,158,,,"F OBrien","P J Brennan",,110,"not always fluent in rear, struggling before 4 out, soon behind, pulled up before 3 out"
44660102,"Aintree","04/09/22 00:00:00","12/30/99 14:25:00","Betway Mersey Novices' Hurdle (Grade 1) (GBB Race)","h",1,"4YO plus",56270,12,"2m 4f",4400,"Good to Soft (Good in places)",,"4m 55.21s",295.21,"PU",,,9,"Stage Star",,8.5,6,11,4,158,,"h1","P F Nicholls","H Cobden",,143,"raced keenly, led until 3 out, soon weakened, pulled up before last"
44660102,"Aintree","04/09/22 00:00:00","12/30/99 14:25:00","Betway Mersey Novices' Hurdle (Grade 1) (GBB Race)","h",1,"4YO plus",56270,12,"2m 4f",4400,"Good to Soft (Good in places)",,"4m 55.21s",295.21,"PU",,,11,"Walking On Air",,4.5,5,11,4,158,"2Fav",,"N J Henderson","Nico de Boinville",,,"raced keenly, not always fluent, handy on inside, mistake 3rd, weakened after 4 out, pulled up before 3 out"
44660102,"Aintree","04/09/22 00:00:00","12/30/99 14:25:00","Betway Mersey Novices' Hurdle (Grade 1) (GBB Race)","h",1,"4YO plus",56270,12,"2m 4f",4400,"Good to Soft (Good in places)",,"4m 55.21s",295.21,"PU",,,12,"Elle Est Belle",,7,6,10,11,151,,,"D Skelton","Harry Skelton",,134,"held up towards rear, headway from 7th, 3rd 2 out, not fluent last, weakened into 4th flat, pulled up and collapsed soon after"
44660103,"Aintree","04/09/22 00:00:00","12/30/99 15:00:00","Poundland Maghull Novices' Chase (Grade 1) (GBB Race)","c",1,"5YO plus",67524,6,"1m 7f 176y",3476,"Good to Soft (Good in places)",,"3m 53.57s",233.57,"1",,0,5,"Gentleman De Mee (FR)",,3.5,6,11,4,158,"2Fav","t   h","W P Mullins","M P Walsh",,158,"made all, hit 4 out, mistake 2 out, quickened before last, clear flat, stayed on well"
